lat,lon,zip_code
43.654,-79.433,M6H 4B4
43.816,-79.31,M1V 2Y6
43.755,-79.192,M1E 1S4
43.779,-79.417,M2N 7H2
43.771,-79.497,M3J 3M6
43.723,-79.448,M6A 1W4
43.696,-79.322,M4C 1V3
43.813,-79.232,M1B 1X6
43.69,-79.505,M6M 2E6
43.714,-79.362,M2G 2N1
43.749,-79.459,M3H 2T7
43.702,-79.516,M9N 3B3
43.764,-79.301,M1R 2T6
43.794,-79.409,M2M 3G1
43.652,-79.407,M6J 1T9
43.773,-79.172,M1E 1Z9
43.686,-79.434,M6C 3N9
43.602,-79.499,M8V 1H5
43.732,-79.25,M1K 1J2
43.727,-79.386,M4N 1T2
43.683,-79.388,M4W 3Y9
43.8,-79.148,M1B 4X3
43.73,-79.483,M3M 2G7
43.678,-79.494,
43.595,-79.502,M8V 3G1
43.773,-79.273,M1P 2Z0
43.681,-79.328,M4J 1M6
43.68,-79.322,M4J 1N4
43.682,-79.28,M1N 4E0
43.806,-79.281,M1S 4G2
43.661,-79.339,M4M 1K2
43.659,-79.364,M5A 3N6
43.718,-79.43,M6A 2A1
43.709,-79.309,M4B 2V7
43.72,-79.482,M6L 3E7
43.697,-79.307,M4C 4T4
43.685,-79.314,M4C 4B6
43.792,-79.441,M2R 2S7
43.628,-79.497,M8Y 1K5
43.682,-79.318,M4C 1H8
43.737,-79.447,M3H 2X5
43.772,-79.315,M1T 1M6
43.812,-79.332,M1W 2T7
43.68,-79.391,M4W 2L7
43.722,-79.513,M3L 1A2
43.759,-79.421,M2N 1N1
43.689,-79.355,M4K 2T3
43.664,-79.394,M5S 3H3
43.674,-79.433,M6H 2B5
43.824,-79.282,M1V 4E7
43.807,-79.372,M2H 3P1
43.693,-79.422,M6C 4B3
43.688,-79.576,M9W 1J3
43.705,-79.503,M9N 2S4
43.755,-79.568,M9L 2E3
43.822,-79.283,M1V 2J7
43.794,-79.369,M2H 1S9
43.732,-79.608,M9W 0B3
43.725,-79.443,M6A 1W4
43.819,-79.307,M1V 2Y6
43.655,-79.471,M6P 2W7
43.701,-79.441,M6E 2N4
43.781,-79.407,M2N 4R4
43.783,-79.268,M1S 2B1
43.77,-79.225,M1G 2P1
43.695,-79.333,M4J 2P1
43.741,-79.598,M9V 3Y6
43.709,-79.552,M9P 3P1
43.822,-79.274,M1V 5E3
43.686,-79.422,M6C 4B3
43.62,-79.522,M8Z 1R6
43.786,-79.445,M2R 1Z3
43.729,-79.304,M4A 1L9
43.666,-79.393,M5S 1K7
43.654,-79.442,M6H 4A1
43.737,-79.443,M3H 2Z1
43.736,-79.306,M1R 2G8
43.77,-79.197,M1E 1X5
43.691,-79.452,M6E 2H8
43.807,-79.183,M1B 5S1
43.653,-79.515,M8X 1M3
43.675,-79.408,M5R 1V7
43.673,-79.309,M4E 2H5
43.81,-79.29,M1V 4A1
43.775,-79.399,M2N 3A8
43.758,-79.544,M9L 1N4
43.665,-79.586,M9C 2N9
43.642,-79.568,M9C 2H3
43.664,-79.464,
43.637,-79.507,M8Y 2T3
43.661,-79.343,M4M 1J5
43.763,-79.23,M1H 1B3
43.743,-79.512,M3L 2E8
43.685,-79.293,M4E 2E1
43.712,-79.498,M6L 1M8
43.653,-79.381,M5H 3R3
43.77,-79.55,L4L 4V9
43.734,-79.348,M3C 4G6
43.65,-79.579,M9C 3S8
43.712,-79.499,M6L 1M8
43.747,-79.303,M1R 5B1
43.815,-79.267,M1V 1P6
43.732,-79.258,M1K 5H6
43.703,-79.305,M4B 2N7
43.651,-79.572,M9C 1G8
43.737,-79.524,M9M 2L7
43.667,-79.388,M5S 3A5
43.765,-79.408,M2N 6S5
43.64,-79.422,M6K 1X4
43.765,-79.261,M1P 4M2
43.744,-79.572,M9V 1T1
43.723,-79.548,M9W 6A6
43.79,-79.426,M2M 1V5
43.66,-79.457,
43.717,-79.527,M9M 1A7
43.687,-79.429,M6C 2X4
43.713,-79.461,M6A 1C6
43.752,-79.276,M1P 2R0
43.797,-79.149,M1B 5M0
43.656,-79.468,
43.76,-79.412,
43.724,-79.521,M3L 1C9
43.653,-79.433,M6H 1G4
43.644,-79.448,M6R 2L3
43.739,-79.6,M9V 3L5
43.812,-79.221,M1B 4S3
43.624,-79.515,M8Z 6C7
43.717,-79.39,M4P 2M5
43.776,-79.432,M2N 2J2
43.67,-79.423,M6G 3B7
43.645,-79.476,
43.644,-79.41,M6J 2L5
43.785,-79.342,M2J 4C5
43.776,-79.262,M1P 5J1
43.706,-79.25,M1N 1M1
43.65,-79.427,M6H 1A7
43.648,-79.361,M5A 0L1
43.789,-79.425,M2M 1V5
43.723,-79.27,M1K 2L5
43.591,-79.538,M8W 3M3
43.821,-79.276,M1V 1W5
43.721,-79.43,M6A 2A3
43.741,-79.349,M3B 1C8
43.743,-79.569,M9V 1V9
43.637,-79.475,
43.666,-79.52,M9A 3V3
43.803,-79.195,M1B 3E8
43.764,-79.176,M1E 2J3
43.755,-79.521,M3N 1M9
43.78,-79.287,M1T 3T8
43.716,-79.295,M1L 2X1
43.724,-79.44,M6A 1W4
43.698,-79.5,M6M 4C4
43.76,-79.456,M3H 2T1
43.657,-79.348,M4M 1B7
43.727,-79.39,M4N 1T2
43.809,-79.358,M2H 3H6
43.743,-79.407,M4N 2N9
43.77,-79.442,M2R 0A8
43.761,-79.291,M1R 5G2
43.702,-79.41,M5P 2L4
43.757,-79.475,M3J 2R8
43.664,-79.369,M5A 2L2
43.768,-79.46,M3H 5L1
43.666,-79.32,M4L 1E2
43.648,-79.363,M5A 4J5
43.666,-79.485,
43.757,-79.24,M1H 1A4
43.651,-79.495,M8X 0A5
43.697,-79.419,M5P 2W8
43.686,-79.289,M4E 3M8
43.723,-79.506,M3M 1V1
43.665,-79.36,M5A 2J1
43.643,-79.375,M5E 1E5
43.733,-79.258,M1K 2R1
43.789,-79.252,M1S 3V8
43.66,-79.357,M5A 3N9
43.72,-79.245,M1M 1T2
43.662,-79.406,M5S 2P4
43.785,-79.367,M2J 2K9
43.765,-79.318,M1R 2L2
43.805,-79.301,M1V 1S4
43.679,-79.51,M6M 2E6
43.777,-79.276,M1P 4R7
43.697,-79.403,M5P 1A4
43.636,-79.398,M5V 3N2
43.746,-79.559,M9M 1W2
43.687,-79.334,M4J 2A2
43.729,-79.305,M4A 1L9
43.648,-79.578,M9C 3G6
43.726,-79.314,M4A 1J8
43.763,-79.566,M9L 1C8
43.655,-79.394,M5T 1J7
43.631,-79.58,M9C 1Y2
43.699,-79.372,M4G 1C7
43.725,-79.561,M9W 3X8
43.815,-79.327,M1W 3R3
43.701,-79.448,M6B 4J3
43.658,-79.454,
43.776,-79.298,M1T 3L0
43.675,-79.326,M4L 2Y1
43.707,-79.288,M1L 3H1
43.73,-79.604,M9W 5L7
43.709,-79.399,M4R 1C5
43.708,-79.303,M4B 1N2
43.73,-79.392,M4N 1T2
43.6,-79.532,M8W 1N4
43.787,-79.29,M1T 3T8
43.675,-79.424,M6G 2B4
43.757,-79.199,M1E 5B3
43.658,-79.365,M5A 1Y1
43.69,-79.587,M9W 7K7
43.694,-79.445,M6E 2Y8
43.757,-79.58,M9L 1G9
43.7,-79.367,M4G 3M5
43.76,-79.395,M2L 2H8
43.668,-79.572,M9B 2R5
43.717,-79.425,M6B 3B1
43.831,-79.251,M1X 1L9
43.685,-79.401,M4V 2J1
43.757,-79.388,M2L 2K4
43.687,-79.36,M4K 2B9
43.649,-79.438,M6K 1V2
43.737,-79.429,M5M 2X1
43.727,-79.399,M4N 1X2
43.738,-79.217,M1M 2Z8
43.687,-79.309,M4C 5K6
43.715,-79.4,M4P 2J5
43.658,-79.453,
43.653,-79.356,M5A 0J2
43.682,-79.41,M4V 1P7
43.69,-79.436,M6C 2R1
43.622,-79.523,M8Z 1S2
43.748,-79.553,M9M 2A8
43.695,-79.281,M1N 3P1
43.755,-79.522,M3N 1M9
43.623,-79.478,M8V 1A2
43.692,-79.264,M1N 1S5
43.7,-79.432,M6C 2E2
43.687,-79.442,M6E 2W3
43.702,-79.397,M4S 2A2
43.756,-79.314,M1R 4B9
43.691,-79.265,M1N 1S2
43.682,-79.485,
43.726,-79.501,M3M 1L8
43.6,-79.526,M8V 0B8
43.723,-79.499,M3M 3C6
43.631,-79.531,M8Z 5G8
43.772,-79.414,M2N 5P9
43.689,-79.421,M6C 4B3
43.726,-79.492,M3M 1H5
43.676,-79.48,M6N 3X3
43.784,-79.263,M1S 2B1
43.749,-79.319,M3A 3R2
43.775,-79.439,M2R 1K1
43.636,-79.54,M9B 1B3
43.727,-79.221,M1M 3N8
43.756,-79.594,M9V 3Z5
43.649,-79.423,M6J 1X4
43.651,-79.383,M5H 2L3
43.741,-79.363,M3B 1H4
43.729,-79.482,M3M 2G7
43.681,-79.509,M6M 2E6
43.771,-79.163,M1E 3Y3
43.752,-79.596,M9V 2E3
43.797,-79.197,M1B 5N6
43.794,-79.154,M1B 5M0
43.661,-79.536,M9A 2J1
43.692,-79.329,M4J 4Y7
43.76,-79.464,M3J 0G9
43.739,-79.608,M9W 6N5
43.764,-79.316,M1R 2L2
43.694,-79.381,M4T 1C7
43.703,-79.432,M6C 2J6
43.782,-79.435,M2R 2N1
43.801,-79.211,M1B 1M4
43.664,-79.365,M5A 2J1
43.751,-79.225,M1J 2V6
43.785,-79.325,M2J 4A7
43.631,-79.549,M9B 6E1
43.688,-79.399,M4V 1M7
43.672,-79.31,M4L 1P3
43.663,-79.52,M9A 3V3
43.761,-79.233,M1H 1S2
43.799,-79.213,M1B 2L6
43.766,-79.326,M3A 2C7
43.748,-79.199,M1E 1N0
43.759,-79.578,M9L 1G9
43.732,-79.535,M9M 0B7
43.688,-79.492,M6M 5C4
43.678,-79.398,M5R 2J6
43.69,-79.534,M9P 1N8
43.679,-79.467,
43.757,-79.569,M9L 2K5
43.702,-79.517,M9N 2B3
43.725,-79.279,M1L 2J9
43.765,-79.545,M9L 2T6
43.738,-79.562,M9V 1H8
43.612,-79.542,M8W 2B3
43.7,-79.382,M4S 2L8
43.641,-79.412,M5V 3H5
43.642,-79.586,M9C 1Y9
43.598,-79.519,M8V 1L8
43.747,-79.245,M1J 1J0
43.599,-79.502,M8V 2Z3
43.733,-79.491,M3M 0A8
43.627,-79.499,M8Y 1K5
43.768,-79.504,M3J 3L3
43.667,-79.386,M4Y 1K9
43.643,-79.431,M6K 1L6
43.677,-79.353,M4K 1N7
43.771,-79.341,M2J 1M4
43.775,-79.331,M2J 5B3
43.827,-79.249,M1X 0B6
43.749,-79.493,M3J 1A7
43.64,-79.552,M9B 4N4
43.766,-79.39,M2N 3B1
43.65,-79.425,M6J 3E3
43.593,-79.538,M8W 1N6
43.755,-79.341,M3A 3B7
43.697,-79.472,M6M 2J7
43.756,-79.591,M9V 4P2
43.662,-79.354,M4M 1L9
43.708,-79.306,M4B 1N2
43.776,-79.338,M2J 0B3
43.768,-79.261,M1P 4M2
43.796,-79.24,M1B 2W2
43.752,-79.504,M3J 1G6
43.685,-79.286,M4E 3T2
43.742,-79.626,M9W 6V6
43.636,-79.428,M6K 3J1
43.647,-79.558,M9B 2B1
43.607,-79.521,M8V 2E8
43.765,-79.267,M1P 3S4
43.71,-79.299,M4B 2A6
43.631,-79.566,M9C 1V7
43.693,-79.331,M4J 4Y7
43.648,-79.435,M6K 1V0
43.682,-79.589,M9W 5X8
43.741,-79.485,M3M 2W9
43.792,-79.446,L4J 7L2
43.686,-79.354,M4K 3M6
43.708,-79.344,M4H 1C3
43.635,-79.407,M5V 1A9
43.744,-79.323,M3A 1E9
43.672,-79.323,M4L 2Y1
43.8,-79.361,M2H 2G6
43.782,-79.173,M1C 1B3
43.741,-79.524,M9M 2L4
43.715,-79.592,M9W 1R9
43.791,-79.321,M1W 1L7
43.633,-79.42,M6K 1Y6
43.735,-79.433,M6A 2E6
43.764,-79.174,M1E 2J3
43.642,-79.413,M6K 1E4
43.754,-79.502,M3J 1G6
43.642,-79.475,
43.744,-79.576,M9V 1T1
43.722,-79.245,M1M 1V3
43.666,-79.413,M6G 1K4
43.732,-79.563,M9V 1A6
43.736,-79.447,M3H 2X5
43.648,-79.525,M9A 4X6
43.715,-79.302,M4B 2V7
43.713,-79.327,M3C 3E7
43.646,-79.364,M5A 0L1
43.707,-79.443,M6B 2A2
43.685,-79.302,M4E 2C6
43.65,-79.35,M4M 3P2
43.683,-79.328,M4J 1N4
43.735,-79.512,M3L 2E8
43.697,-79.325,M4C 2V2
43.672,-79.487,
43.659,-79.361,M5A 1X6
43.791,-79.366,M2H 1S9
43.768,-79.23,M1H 1S2
43.793,-79.327,M1W 2T0
43.755,-79.569,M9L 2K5
43.649,-79.436,M6K 1V0
43.755,-79.278,M1P 2L1
43.713,-79.377,M4G 3C6
43.742,-79.519,M3L 2N1
43.708,-79.462,M6B 3Y8
43.769,-79.249,M1H 2P4
43.605,-79.499,M8V 2X4
43.749,-79.326,M3A 1J2
43.747,-79.248,M1J 1M8
43.704,-79.523,M9N 1X7
43.687,-79.402,M4V 2K5
43.671,-79.488,
43.743,-79.539,M9M 2T9
43.725,-79.552,M9W 2H8
43.678,-79.304,M4L 1V3
43.646,-79.42,M6J 3A9
43.815,-79.226,M1B 1Y3
43.635,-79.399,M5V 3M2
43.728,-79.301,M1L 2T3
43.735,-79.58,M9V 3M5
43.789,-79.418,M2M 3V9
43.786,-79.166,M1C 1K9
43.672,-79.46,M6N 2Z4
43.816,-79.217,M1B 4L1
43.752,-79.332,M3A 1S5
43.723,-79.416,M5M 3X0
43.68,-79.491,
43.641,-79.388,
43.627,-79.504,M8Y 4G5
43.727,-79.561,M9W 2T4
43.699,-79.397,M4S 3B2
43.671,-79.327,M4L 1Y9
43.763,-79.295,M1R 5G2
43.74,-79.448,M3H 2X5
43.649,-79.567,M9C 5S3
43.71,-79.432,M6B 4L5
43.816,-79.305,M1V 3S8
43.644,-79.409,M6J 2L5
43.736,-79.279,M1K 1S4
43.686,-79.374,M4T 1C7
43.814,-79.229,M1B 1Y3
43.707,-79.376,M4G 3B7
43.697,-79.594,M9W 5B1
43.752,-79.334,M3A 3B7
43.734,-79.253,M1K 4M7
43.674,-79.469,
43.736,-79.443,M3H 2Z1
43.746,-79.389,M2L 1L3
43.672,-79.289,M4E 1G1
43.666,-79.456,M6P 3Z9
43.709,-79.34,M4H 1E7
43.799,-79.137,M1C 2P5
43.666,-79.46,
43.773,-79.435,M2R 1K1
43.709,-79.534,M9N 3V9
43.655,-79.406,M5T 2S8
43.73,-79.461,M3K 1E4
43.717,-79.394,M4P 2B9
43.722,-79.247,M1M 1T2
43.746,-79.249,M1J 1M8
43.691,-79.587,M9W 7K7
43.651,-79.509,M8X 1R2
43.719,-79.401,M4N 0A3
43.741,-79.256,M1K 4V4
43.663,-79.33,M4L 1C3
43.775,-79.401,M2N 5B2
43.813,-79.313,M1W 3A4
43.694,-79.446,M6E 2Y8
43.706,-79.528,M9N 3V9
43.785,-79.339,M2J 4C5
43.76,-79.409,M2N 7L6
43.647,-79.362,M5A 0L1
43.647,-79.399,M5V 2B6
43.793,-79.29,M1S 1H5
43.682,-79.284,M4E 3T2
43.669,-79.423,M6G 1T3
43.667,-79.425,M6G 3N1
43.694,-79.31,M4C 4T4
43.642,-79.377,M5J 2R8
43.794,-79.276,M1S 2J3
43.759,-79.201,M1E 2R4
43.734,-79.344,M3C 0G3
43.668,-79.426,M6G 3V5
43.7,-79.544,M9P 3M7
43.666,-79.353,M4M 2H1
43.763,-79.179,M1E 2J3
43.731,-79.506,M3M 1S5
43.688,-79.308,M4C 5K6
43.82,-79.203,M1B 5H3
43.701,-79.544,M9P 3M7
43.715,-79.304,M4B 2V7
43.676,-79.353,M4K 1N8
43.687,-79.571,M9R 3T9
43.804,-79.298,M1V 1S9
43.662,-79.507,M8X 2M6
43.652,-79.323,M4M 3H9
43.731,-79.415,M5M 3A3
43.66,-79.347,M4M 1H4
43.736,-79.307,M1R 1R4
43.668,-79.39,M5S 1S3
43.761,-79.465,M3J 0G9
43.746,-79.296,M1R 2Z3
43.699,-79.469,M6M 2J7
43.664,-79.321,M4L 1E2
43.742,-79.257,M1K 4H2
43.63,-79.575,M9C 2A2
43.819,-79.237,M1B 1X6
43.653,-79.365,M5A 4L5
43.639,-79.401,M5V 0C8
43.705,-79.442,M6B 3L3
43.643,-79.435,M6K 1L9
43.65,-79.362,M5A 4J5
43.801,-79.227,M1B 2P3
43.828,-79.287,M1V 5K1
43.761,-79.383,M2J 5B5
43.737,-79.379,M2L 1E4
43.747,-79.37,M2L 2V3
43.73,-79.432,M6A 2C7
43.714,-79.594,M9W 7C8
43.694,-79.567,M9W 1B3
43.662,-79.329,M9L 1A2
43.633,-79.519,M8Z 4P8
43.764,-79.572,L4L 4T5
43.652,-79.408,M6J 1T9
43.822,-79.266,M1V 2Y4
43.77,-79.547,L4L 4Y6
43.709,-79.454,M6B 3S8
43.725,-79.307,M4A 1J8
43.784,-79.315,M1T 1P7
43.761,-79.242,M1H 1M4
43.744,-79.349,M3B 2W6
43.806,-79.164,M1B 2K5
43.654,-79.355,M5A 0G4
43.772,-79.245,M1H 2P4
43.657,-79.421,M6G 3L6
43.732,-79.404,M4N 2M4
43.676,-79.593,M9W 1A2
43.652,-79.364,M5A 1E9
43.652,-79.398,M5T 2E4
43.756,-79.261,M1P 2S7
43.685,-79.357,M4K 2S5
43.622,-79.503,M8Y 1B7
43.72,-79.501,M3M 1C4
43.678,-79.456,M6E 4T5
43.694,-79.327,M4C 2V2
43.761,-79.323,M3A 3R1
43.816,-79.288,M1V 2T4
43.716,-79.4,M4P 2J1
43.676,-79.337,M4J 3G8
43.769,-79.344,M2J 1M4
43.69,-79.401,M4V 2K5
43.634,-79.582,M9C 1Y5
43.652,-79.473,
43.773,-79.207,M1G 3K5
43.671,-79.451,M6N 5G4
43.728,-79.365,M3C 2N2
43.738,-79.434,M3H 1S8
43.811,-79.309,M1W 3A4
43.745,-79.252,M1J 1C2
43.762,-79.393,M2N 2V4
43.771,-79.381,M2K 1J3
43.706,-79.362,M4G 3V2
43.642,-79.392,M5V 3Z9
43.637,-79.567,M9C 2P7
43.771,-79.405,M2N 3R7
43.834,-79.227,M1X 1N6
43.687,-79.45,M6E 3R4
43.768,-79.388,M2N 3H5
43.792,-79.233,M1B 1M5
43.752,-79.393,M2P 1G6
43.746,-79.306,M1R 2H7
43.743,-79.576,M9V 1T1
43.748,-79.602,M9V 3Y8
43.712,-79.372,M4G 3N8
43.692,-79.54,M9P 2C3
43.743,-79.516,M3L 2N1
43.651,-79.371,M5A 1J4
43.736,-79.42,M5M 4A4
43.82,-79.313,M1V 2Y6
43.793,-79.317,M1W 1S8
43.766,-79.206,M1G 3G9
43.626,-79.477,M8V 4G1
43.772,-79.209,M1G 2V0
43.781,-79.253,M1S 3P6
43.711,-79.419,M5N 2R1
43.659,-79.411,K4A 1W9
43.703,-79.439,M6E 3B5
43.743,-79.228,M1J 2H1
43.669,-79.304,M4L 1J3
43.724,-79.601,M9W 6K5
43.667,-79.363,M5A 2J1
43.684,-79.336,M4J 3N7
43.774,-79.499,M3J 3T8
43.719,-79.564,M9W 2H1
43.651,-79.433,M6K 0C2
43.649,-79.365,M5A 4J5
43.811,-79.265,M1V 1P6
43.77,-79.391,M2N 3H5
43.745,-79.583,M9V 3A8
43.652,-79.472,
43.64,-79.396,M5V 4A6
43.733,-79.461,M3K 1E1
43.81,-79.2,M1B 3M5
43.691,-79.553,M9R 1K8
43.696,-79.529,M9P 3W3
43.668,-79.42,M6G 3B7
43.63,-79.497,M8Y 1K5
43.683,-79.442,M6E 3K4
43.702,-79.387,M4S 2M2
43.818,-79.282,M1V 1W5
43.731,-79.233,M1M 1Z3
43.768,-79.396,M2N 3A8
43.808,-79.184,M1B 5S1
43.684,-79.536,M9P 3A9
43.803,-79.214,M1B 1M4
43.73,-79.335,M3C 1M1
43.66,-79.45,
43.645,-79.443,M6R 2G6
43.661,-79.401,M5S 3M2
43.739,-79.337,M3C 1X6
43.678,-79.331,M4J 1G3
43.803,-79.232,M1B 2L2
43.814,-79.231,M1B 1Y3
43.677,-79.474,
43.658,-79.368,M5A 2A6
43.728,-79.471,M3K 1E4
43.773,-79.316,M1R 2L2
43.635,-79.419,M6K 0B3
43.786,-79.349,M2J 3H9
43.697,-79.442,M6C 2E5
43.674,-79.308,M4E 2H5
43.724,-79.275,M1K 5H3
43.645,-79.383,M5J 1T1
43.657,-79.52,M8X 2A3
43.65,-79.387,M5V 1V6
43.722,-79.516,M3L 1A2
43.711,-79.27,M1K 1N8
43.737,-79.435,M3H 1S8
43.695,-79.263,M1N 3J7
43.611,-79.49,M8V 1C5
43.6,-79.5,M8V 2Z3
43.642,-79.407,M6J 2L3
43.713,-79.3,M4B 2A3
43.662,-79.481,
43.759,-79.263,M1P 3K5
43.735,-79.553,M9V 1J5
43.75,-79.494,M3J 1A7
43.679,-79.325,M4J 1G3
43.691,-79.445,M6E 2Y8
43.788,-79.213,M1E 4E6
43.668,-79.49,M6N 1T6
43.686,-79.451,M6E 1Y2
43.672,-79.39,M4W 0A4
43.645,-79.456,M6R 2L6
43.684,-79.302,M4E 2C6
43.738,-79.435,M3H 1S8
43.831,-79.26,M1X 1N5
43.656,-79.533,M9A 5B8
43.707,-79.316,M4B 2S6
43.649,-79.363,M5A 4J5
43.738,-79.505,M3L 1V5
43.718,-79.505,M3M 1V1
43.673,-79.389,M4W 3C7
43.756,-79.538,M9M 2Y9
43.69,-79.287,M1L 1A9
43.693,-79.305,M4C 2C3
43.665,-79.309,M4L 6S5
43.741,-79.542,M9M 1S3
43.615,-79.552,M9C 4Y1
43.717,-79.453,M6A 0B7
43.672,-79.383,M4W 1B9
43.697,-79.313,M4C 2W7
43.734,-79.231,M1M 1Z3
43.712,-79.272,M1K 0A4
43.797,-79.176,M1C 4Y1
43.76,-79.461,M3J 0G9
43.768,-79.317,M1R 2L2
43.705,-79.564,M9W 1G6
43.694,-79.551,M9R 3C8
43.781,-79.44,M2R 1Y8
43.66,-79.49,
43.73,-79.404,M4N 2L2
43.601,-79.509,M8V 1K5
43.745,-79.484,M3M 2W9
43.808,-79.186,M1B 5S1
43.684,-79.276,M1N 2V8
43.808,-79.18,M1B 2X2
43.807,-79.182,M1B 5S1
43.696,-79.452,M6E 2J5
43.792,-79.236,M1S 4N8
43.805,-79.171,M1B 2X2
43.776,-79.182,M1E 3J5
43.748,-79.291,M1R 3C7
43.747,-79.386,M2L 1L3
43.714,-79.504,M6L 1N4
43.68,-79.403,M2R 1K5
43.691,-79.294,M4C 1T4
43.74,-79.344,M3C 0E5
43.733,-79.404,M4N 2M8
43.621,-79.545,M8Z 5X2
43.645,-79.364,M5A 0L1
43.699,-79.459,M6B 4B3
43.725,-79.578,M9W 4S7
43.68,-79.484,
43.775,-79.443,M2R 1N2
43.748,-79.329,M3A 1S5
43.762,-79.452,M3H 4V7
43.618,-79.487,M8V 4A2
43.62,-79.495,M8Y 1B7
43.748,-79.552,M9M 2A8
43.62,-79.549,M8Z 5X2
43.758,-79.28,M1P 1M2
43.71,-79.49,M6L 1P3
43.669,-79.499,
43.731,-79.576,M9W 0C6
43.799,-79.207,M1B 2L6
43.61,-79.531,M8W 2S1
43.74,-79.567,M9V 2X8
43.598,-79.505,M8V 3B5
43.665,-79.367,M4X 1P3
43.594,-79.53,M8W 3E9
43.702,-79.406,M5P 1A9
43.678,-79.36,M4K 1N1
43.76,-79.558,M9L 1X9
43.762,-79.256,M1P 3Z1
43.631,-79.552,M9B 6E1
43.647,-79.56,M9B 3Z9
43.774,-79.294,M1P 4N4
43.727,-79.258,M1K 3G2
43.709,-79.485,M6L 1L3
43.652,-79.388,M5G 2J5
43.693,-79.273,M1L 1E3
43.725,-79.3,M1L 2L1
43.694,-79.451,M6E 2J5
43.702,-79.504,M9N 2S4
43.65,-79.363,M5A 4J5
43.754,-79.311,M1R 4B9
43.764,-79.179,M1E 2J3
43.774,-79.449,M2R 2C1
43.775,-79.371,M2K 2S5
43.807,-79.303,M1V 1S4
43.671,-79.382,M4W 3R8
43.742,-79.266,M1K 3W5
43.638,-79.466,
43.773,-79.209,M1G 2V0
43.667,-79.34,M4M 1Z4
43.734,-79.343,M3C 0G3
43.751,-79.322,M3A 2M3
43.709,-79.307,M4B 3J9
43.683,-79.403,M4V 2J1
43.811,-79.266,M1V 1P6
43.747,-79.295,M1R 2Z3
43.704,-79.291,M1L 3H1
43.782,-79.286,M1T 3T8
43.599,-79.547,M8W 3T5
43.788,-79.393,M2M 3R7
43.619,-79.564,L4X 1L9
43.67,-79.437,M6H 2B5
43.769,-79.167,M1E 3Y3
43.764,-79.221,M1G 1Y2
43.793,-79.184,M1C 3T7
43.641,-79.556,M9B 3Z8
43.804,-79.36,M2H 2E4
43.805,-79.196,M1B 3M5
43.646,-79.428,M6J 1S8
43.738,-79.544,M9M 1S3
43.759,-79.239,M1H 1A4
43.732,-79.348,M3C 2C3
43.748,-79.543,M9M 2A8
43.654,-79.51,M8X 1R2
43.751,-79.392,M2P 1G6
43.721,-79.401,M4N 0A3
43.722,-79.537,M9M 0B7
43.679,-79.36,M4K 1N1
43.67,-79.39,M5R 2B1
43.675,-79.276,M1N 2T6
43.747,-79.262,M1K 5A7
43.782,-79.287,M1T 3T8
43.778,-79.511,M3J 3A1
43.748,-79.346,M3B 3N1
43.669,-79.445,M6H 2C7
43.674,-79.481,
43.783,-79.342,M2J 3C5
43.718,-79.497,M6L 2E5
43.65,-79.441,M6H 1C5
43.779,-79.366,M2J 2K9
43.713,-79.544,M9W 1V4
43.721,-79.46,M6A 1L6
43.71,-79.267,M1K 1C6
43.672,-79.472,
43.77,-79.257,M1P 4N7
43.609,-79.545,M8W 2S1
43.694,-79.499,M6M 4C4
43.744,-79.326,M3A 1J2
43.596,-79.546,M8W 2C2
43.724,-79.379,M4G 3R4
43.75,-79.376,M3B 1W6
43.652,-79.413,M6J 2S4
43.672,-79.307,M4L 1P3
43.68,-79.399,M4V 2G9
43.663,-79.426,M6H 1L1
43.691,-79.439,M6E 2W1
43.75,-79.248,M1J 1T3
43.74,-79.603,M9V 3Y6
43.754,-79.443,M3H 2S6
43.744,-79.283,M1P 2E3
43.649,-79.357,M5A 2Z8
43.741,-79.319,M4A 2K7
43.768,-79.383,M2K 0A4
43.76,-79.344,M3A 3L6
43.761,-79.282,M1P 4V6
43.682,-79.402,M4V 2J1
43.791,-79.393,M2M 3R7
43.755,-79.486,M3J 1N2
43.724,-79.603,M9W 6K5
43.682,-79.553,M9R 2Y1
43.689,-79.447,M6E 3R4
43.696,-79.281,M1L 4N7
43.778,-79.442,M2R 1Y8
43.802,-79.174,M1B 2X2
43.705,-79.477,M6M 4A2
43.723,-79.305,M4A 1W7
43.672,-79.322,M4L 1Y9
43.73,-79.22,M1M 3N8
43.693,-79.505,M6M 5H6
43.717,-79.4,M4P 2J1
43.731,-79.238,M1M 1Z3
43.703,-79.495,M6M 4N8
43.805,-79.263,M1S 3Y7
43.653,-79.387,
43.643,-79.394,M5V 2H8
43.651,-79.394,M5V 2A1
43.809,-79.301,M1V 1S9
43.699,-79.326,M4C 2Z7
43.768,-79.349,M2J 1H5
43.645,-79.452,M6R 2V4
43.692,-79.296,M4C 1M2
43.772,-79.415,M2N 1X8
43.612,-79.497,M8V 2T2
43.786,-79.33,M2J 3Y8
43.712,-79.265,M1K 1L6
43.68,-79.56,M9R 1Y5
43.682,-79.293,M4E 3E4
43.693,-79.545,M9R 1K8
43.744,-79.502,M3L 1Y5
43.734,-79.557,M9V 1A3
43.718,-79.52,M3L 1A2
43.68,-79.32,M4C 1E2
43.722,-79.585,M9W 4S7
43.646,-79.432,M6K 1T6
43.794,-79.213,M1B 3C3
43.745,-79.251,M1J 1M8
43.757,-79.309,M1R 2J1
